	id	title	addr	tel	info	image_place	image_food	url
396	421	dxyz	서울 성동구 연무장9길 4 3층	0507-1335-6865	간판이 없습니다. 어부가 횟집 건물 3층으로 올라오시면 됩니다. 계단을 오르실 때 정말 여기가 맞나 싶으시다면 거기가 맞습니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MTVfNDIg%2FMDAxNjU1MjQzNjc2OTk3.XQcu4R0pfO_tz9jERcloGAuN1OpB3LEuzDlv3otqSNkg.bshkD6R1mxCFc5BIPfnIQyUuyZeo-Rgms1hFmlSczPkg.JPEG.leojiwon%2FIMG_1164.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDdfMTIx%2FMDAxNjc1Njk2OTM3MTI2.9jxgsQB4ZJxadRAyYWx9CO0XUVRj-EjbDp_4ITaaiQcg.vcKMWywavBnSkUyB2KYG_FPrXPet6mwux7shyqre4j4g.JPEG%2F4D58A81F-2FDD-4CC8-B752-CF72D29CC5CD.jpeg	https://m.place.naver.com/restaurant/1133097237/home
425	422	타치노미바이토라	서울 성동구 연무장길 29-9 1층 타치노미바이토라	0507-1439-0259	정보 없음	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjEyMjFfMjY2%2FMDAxNjcxNjIyNzU3OTUz.ifAoHNohkbtEQ5BHBwuE2ybM6uya0r8rLB9FBCT30Qcg.rzXqeUaeaIqqKAXc3sfOYO31-IfJ6w0xst6Wzhihtqcg.JPEG.rosalinekim%2F2022-12-15_20.39.53.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDNfMTM2%2FMDAxNjc1NDAxODk0OTgx.BFmJ0l9aVUBLINdJT2cnBwnlk0nZ-6ftZVIFe2oKS6wg.ysLk2BqzpL-5E1l_z8SvaTyWckGlARqHtO6B8KPY5f8g.JPEG%2F29C0B3AC-CD2A-466A-BF65-D7BB1CDC89F0.jpeg	https://m.place.naver.com/restaurant/1896659797/home
205	423	데판야끼현	서울 성동구 상원10길 9 1층	0507-1300-2189	조용하고 아담한 철판요리이자카야 입니다 오사카식 정통 오꼬노미야끼를 주메뉴로 해산물/육류/야채등 철판구이 요리를 전문적으로 선보이고 있습니다 조용하고 분위기있는 술집을 찾으신다면 성수동 핫플레이스가 되기전에 방문하셔서 좋은 추억남기고 가세요~	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAzMDVfMTIy%2FMDAxNjQ2NDQ3MDUzMDk2.5hAnCmpV36Nv-zzzuuN0wp1VdAmBq3-z1wWFBUt8M60g.AuA2Hf8QJyi-tqlnSEI6aDTKgf6Hm9yt0J82H3JypvAg.JPEG.rktm5909%2FIMG_9015.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMDdfNzQg%2FMDAxNjczMDE4MTk0NTMx.oRhf_5VU6UEw2HEzJ302ztC1Ugp-PrlFwQ940exYU7Ag.6IdeGfqJs0XNs7b0uPYVbX_Oheljg2toubcpqX0niVcg.JPEG%2F1673018147527.jpg	https://m.place.naver.com/restaurant/1615947854/home
436	424	데판야끼현	서울 성동구 상원10길 9 1층	0507-1300-2189	조용하고 아담한 철판요리이자카야 입니다 오사카식 정통 오꼬노미야끼를 주메뉴로 해산물/육류/야채등 철판구이 요리를 전문적으로 선보이고 있습니다 조용하고 분위기있는 술집을 찾으신다면 성수동 핫플레이스가 되기전에 방문하셔서 좋은 추억남기고 가세요~	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAzMDVfMTIy%2FMDAxNjQ2NDQ3MDUzMDk2.5hAnCmpV36Nv-zzzuuN0wp1VdAmBq3-z1wWFBUt8M60g.AuA2Hf8QJyi-tqlnSEI6aDTKgf6Hm9yt0J82H3JypvAg.JPEG.rktm5909%2FIMG_9015.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMDdfNzQg%2FMDAxNjczMDE4MTk0NTMx.oRhf_5VU6UEw2HEzJ302ztC1Ugp-PrlFwQ940exYU7Ag.6IdeGfqJs0XNs7b0uPYVbX_Oheljg2toubcpqX0niVcg.JPEG%2F1673018147527.jpg	https://m.place.naver.com/restaurant/1615947854/home
161	425	타치노미바이토라	서울 성동구 연무장길 29-9 1층 타치노미바이토라	0507-1439-0259	정보 없음	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjEyMjFfMjY2%2FMDAxNjcxNjIyNzU3OTUz.ifAoHNohkbtEQ5BHBwuE2ybM6uya0r8rLB9FBCT30Qcg.rzXqeUaeaIqqKAXc3sfOYO31-IfJ6w0xst6Wzhihtqcg.JPEG.rosalinekim%2F2022-12-15_20.39.53.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDNfMTM2%2FMDAxNjc1NDAxODk0OTgx.BFmJ0l9aVUBLINdJT2cnBwnlk0nZ-6ftZVIFe2oKS6wg.ysLk2BqzpL-5E1l_z8SvaTyWckGlARqHtO6B8KPY5f8g.JPEG%2F29C0B3AC-CD2A-466A-BF65-D7BB1CDC89F0.jpeg	https://m.place.naver.com/restaurant/1896659797/home
414	426	세이지	서울 성동구 연무장9길 7 2층	0507-1385-5994	New American Restaurant 카페 포제 내부 2층에 위치한 따뜻하고 아늑한 분위기의 레스토랑입니다. 딱딱하게 격식을 차리는 대신 캐주얼하게 즐길 수 있는 바이브를 추구하며, 다양한 재료를 규격화되지 않은 형태의 메뉴로 표현합니다. 특정 국가의 특정 장르에 국한하지 않고 다채로운 맛과 향을 와인과 함께 즐길 수 있는 공간을 만들어갑니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA4MTZfMTgg%2FMDAxNjYwNjU1NjU3NTYz.F3VXMPc1fHFxIvlQbqphUuzf0Opje6jtq_Hudhb91oEg.AsljCMLOnzKsY86-BLsZEz1scBlzNN8fUufcAiFzWekg.JPEG.yegrinaa_%2FIMG_6140.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjEwMDJfMzcg%2FMDAxNjY0NjY2Mjg5MzM2.dT7iF9KO7uxY8_wQi9y_zinSsYvCjJO1nmPgRCVSRxYg.zVz3NCVB1bYB26GXHBHg7x9bosdsASQajFd6Y9aKkhEg.JPEG%2F03E50576-6B3A-4057-9A9C-92E3CC5E57C5.jpeg	https://m.place.naver.com/restaurant/1996238359/home
306	427	버치커피	서울 성동구 성수이로16길 27 1층	0507-1344-5765	Birch Coffee from New York	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzAxMjhfMjAy%2FMDAxNjc0OTAxNDE2Mjc4.WO6IyGPkuw3gkmh2VtNSICRGzM7YO1iLoLW99qgnWIUg.xXC0V5jsnfAbOqF5lu4Bzy-PCWabfpq2rgyQWs-xrfcg.JPEG.cshsh02%2F1674900462085.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDJfODQg%2FMDAxNjc1MzAyOTIwMDM0.Pfxb3W5ZhvP5I04mAzieZZfN657h0NByTsY4SkdSjGkg.9pKy6kmea4GRRVsicw_ynCaYtpg80OwjBGKy0_eqNXQg.JPEG%2F71FBB542-30F9-4BD2-AF85-B7A0B14C9B27.jpeg	https://m.place.naver.com/restaurant/1706720950/home
471	428	퍼멘티드 고스트	서울 성동구 성수일로3길 5-12 1.5층	0507-1358-4280	퍼멘티드 고스트는,_x000D_ 비어소믈리에와 소통하며 추천을 통해_x000D_ 색다르게 맥주를 경험하는 Beer Tasting Bar 입니다._x000D_ _x000D_ 익숙하던 맛에서 벗어나_x000D_ 개성있고 다채로운 맥주의 세계에서 당신만의 취향을 찾아드려요!_x000D_ _x000D_ Beer Tasting Course는 예약제로 운영합니다._x000D_ Walk-in 방문 시, 취향에 맞는 맥주 바틀을 추천 드리고, 치즈 플래터 등을 이용할 수 있습니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA5MDNfMTQ4%2FMDAxNjYyMjA4MDIxNDkz.qHU3t93pyTkgQCVxPxxG--FmMmuhoAF-HF2XNTuwdT0g.-ni7i_V_-MiKEJdHk9kg754NSdicozHNiz4ZYN5e-cYg.JPEG.psraban%2F%25C6%25DB%25B8%25E0%25C6%25BC%25B5%25E5%25B0%25ED%25BD%25BA%25C6%25AE_20220903-210412-004.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjEyMjdfMzAw%2FMDAxNjcyMTQzMDY4MzM2.bXeSZ-WslvPBdazdYXkKlAiwumDxg46twNSwYQAI7akg.OYSB_4IlAp7yYVcpUSx2FIEDjpxv9eT8XZm3irvkyIog.JPEG%2F524C023C-4648-489B-8510-4BD2C87E63A7.jpeg	https://m.place.naver.com/restaurant/1539592411/home
50	429	늘봄	서울 성동구 왕십리로 108 1층	0507-1359-8525	샴페인 인당 한잔이 서비스!!!파뽈향이 시그니쳐인 냉동삼겹살전문점입니다 신나는 음악과 함께 샴페인을 즐길 수 있답니다 냉삼엔 역시 샴페인~~~!!! 와인코키지차지2만원입니다	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjExMDZfMjQ4%2FMDAxNjY3NzQyMDAwNzUz.BevCYK_-s3ur5msighyQhyvSP_GMGIumcZmEWsbuhncg.EGAsiL6ndrygWoh719A4EgQkfCLyUIOjBAgJrruV8Fgg.JPEG.chocoboom%2F20221106%25A3%25DF123716.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDRfNTkg%2FMDAxNjc1NTExODg3MjA4.ya7mjA2NSHBCG-c1Dffcx1Ugrt5Pj4fGHP6W7fMij38g.y-KpEmwWQwbtvPRv-sL-HWgiDBaPzSTxvQKmtIpicfog.JPEG%2FE7A67777-6F4F-4DB9-84B2-9BED4BD752A8.jpeg	https://m.place.naver.com/restaurant/1921719649/home
204	430	곤카츠 GONKATSU	서울 성동구 왕십리로 96 2층	0507-1428-3325	2015년 윤경양식당을 시작으로 성수동에서 GONY'S, SOMY PIZZA, 윤경, 금미옥, 성수면당을 오픈하고 운영한 노하우를 곤카츠에 오롯이 담았습니다._x000D_ _x000D_ 곤카츠는 좋은 재료에서 출발합니다._x000D_ 돼지고기 : YBD 얼룩도야지 (버크셔K, 제주도 흑돼지, 지리산 흑돼지 보다 더 맛있고 구하기 어려운 대한민국 최고의 돼지)_x000D_ 쌀 : 특등급 골드퀸3호, 특등급 고시히카리, 특등급 철원오대쌀 등 저가의 신동진이 아닌 도정기간이 얼마 안된 최고급 쌀을 쿠첸 프리미업 121+ 밥솥으로 밥을 짓습니다._x000D_ 김치 : 청정지역 평창에서 덮밥, 돈까스와 가장 잘 어울리는 맛의 깍두기를 만들어 사용하고 있습니다._x000D_ _x000D_ 곤카츠는 제대로 만듭니다._x000D_ 윤경양식당, 윤경을 운영하며 전국 뿐만 아니라 일본, 중국을 오가며 최고의 프리미엄 돈카츠를 만들기 위해 노력하고 최선을 다했습니다. 덮밥에 올라가는 돈카츠도 예외가 없습니다. 제대로 만든 돈카츠는 겉은 바삭하고 속은 부드럽고 육즙이 있습니다._x000D_ _x000D_ 곤카츠는 소박하고 편안합니다._x000D_ 식자재 가격이 너무나 많이 올라 외식 물가가 너무 많이 올랐습니다. 특히, 성수동은 그 어느동네 보다 비싼편이고 관광지처럼 많은 사람들이 오기 때문에 편하게 식사 할 곳이 몇 없습니다. 곤카츠는 만원으로 최고의 행복과 배부른 즐거움을 느낄 수 있도록 최선을 다하겠습니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzAxMDJfMTky%2FMDAxNjcyNTg3NTk5NzYw.N9V1HZw6hzZCnwwmPwuMhxYmsEkKuPUTHNFcZGTyCvkg.L2MUixaKkbN7q1h3pYZMSkO-_NsZEBKmdQDn8-ui75Eg.JPEG.dlgudwns2113%2Foutput_3106340985.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjhfMTIz%2FMDAxNjc0OTExNzA5MDc5.CDZPgH7OougMeobd8EpRo7Q3ks0wWzXBt3960vDvccAg.tZu_YXPb9TN8CEHgvasAZrLeD4WmzRJXXeTNP8kgHwwg.JPEG%2FA1428217-688D-44C3-996E-8899146979EF.jpeg	https://m.place.naver.com/restaurant/1403264831/home
389	431	그룬트	서울 성동구 성수이로12길 13 2층	0507-1315-1376	성수동 핫플 카페골목에 위치한 작은포도주점 그룬트입니다. 12년간 독일에 머물며 엄선한 최상의 리슬링 와인을 여러분께 소개합니다. 한낮에도 즐기기 좋은 '하트투하트', '모젤리슬링카비넷'에서부터  늦은 저녁 두런두런 이야기 나누며 즐기기 좋은 '라인리슬링트로켄','라인슈페트레제'까지  다양한 리슬링 문화를 맛있는 음식과 함께 전해드려요. 좋은 가격으로 와인을 가져가시거나 선물할 수 있는 샵인샵 느낌의 와인가게이기도 합니다. 정성껏 고른 화이트와인 외에도 가벼운 와인 칵테일, 커피, 브런치, 그날의 메뉴를 즐길 수 있습니다. 예약문의도 기다릴게요. Instagram: grund_oskar 일요일: 휴무	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA4MDdfMTI1%2FMDAxNjU5ODU4NTAxNDUx.CQfV5-8Li5PyA94dqTTtMgGCtrCiGk3n6KF_FhwK6-Eg.zWfkwO9rvmxaK2LCkUZbd1afH4cBtxh7XgKJ-vn7ZgAg.JPEG.choco1245%2FIMG_3175.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjdfMSAg%2FMDAxNjc0ODI0MTk5NTcy.WY4wB_WV1sYJZqooOtCld3ZHnqUuiVjIXNJj6vfO_QIg.SNlBI-J4h4d9CfLO_KDKyq9yb5TobPHnpFU4xXtmiIMg.JPEG%2F04FA0986-1B37-417A-9765-1A20A02F313F.jpeg	https://m.place.naver.com/restaurant/1048776964/home
159	432	후또후또	서울 성동구 왕십리로4길 26-7 2층	정보 없음	오직 후또후또에서만 즐길수있는 다양한 속재료의 후토마끼를 제공하고있습니다._x000D_ 그외 100%참다랑어 스페셜메뉴와_x000D_ 큰생선이 맛있다는 고집으로 다양한 생선으로 구성되어있는 모듬회 등_x000D_ 가족이 먹는다는 마음으로 정성을 다하겠습니다. 잘 부탁드리겠습니다~!!	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzAxMTVfNDEg%2FMDAxNjczNzQ4MTE3ODg1.J_KuAyQAmLhXWmI7sktZB9kdt4N5uSul5WJEhlXzM8wg.uXcAYBNNgL7RRrgHQ0NC382Me4VUiIyH0Ftht2LlAtAg.JPEG.wjddnjs328%2FIMG_8229.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDNfMjEw%2FMDAxNjc1NDA1NjA3MzY1.S-NTWX_RjuSaoyiemIXgw9qHSf6gVOjNDQJfliBIr9gg.U0APuxRRF_CMsnlJupqkQ9IcsgYEeNhqE3zV2yY1O-Ug.JPEG%2FA307B74F-233D-42AF-A0D8-B485C2EF70BD.jpeg	https://m.place.naver.com/restaurant/1254916459/home
278	433	큐씨오	서울 성동구 연무장길 3 2층 큐씨오	0507-1482-0417	성수동에 새로 오픈한 레스토랑 입니다 뇨끼와 문어가 대표메뉴 입니다 앞으로 점심에도 만나실수있습니다 :)	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAzMDZfNjEg%2FMDAxNjQ2NTc4NzkxNDY5.6LTTHqa2YADxC9SQL8P5saNCAY4fVIR0ISbhIu1g6TIg.GWL-HCzfkzYl7kcCt-6YYGDK0y4eZC09Mz65zwa6U1cg.JPEG.heysssup%2FKakaoTalk_20220306_235933315.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjEyMzFfNTEg%2FMDAxNjcyNDg1MjA0MjU2.xacz3prSttgXzFN1_Wd4Pkaqo9aY7Zk6Yje2_KGuwz0g.KMw5JUuKuy8hGIPy7Gm1biLgORrW9jGUpZyi7RN0deMg.JPEG%2F87D9060C-D09B-4ECE-A85B-AAD026706CC2.jpeg	https://m.place.naver.com/restaurant/1517141349/home
467	434	백이의	서울 성동구 연무장길 3 3층	02-499-0813	< 대관문의 환영 >_x000D_ 벨기에 맥주 전문펍 백이의(白耳義)입니다._x000D_ 백이의는 벨기에의 음역어 입니다._x000D_ (백이의-벨기에, 불란서-프랑스, 서반아-스페인, 이태리-이탈리아 등)_x000D_ _x000D_ 벨기에 트라피스트를 포함한 프리미엄 맥주만을 엄선하여 소개해 드립니다._x000D_ 특급 호텔 쉐프가 제공하는 그릴드 비프&치킨을 메인메뉴로 하여 벨기에 맥주와 페어링이 좋은 메뉴를 제공합니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjEyMDJfMjM5%2FMDAxNjY5OTQ5NjAzNDk5.N91O_ayLpBaHAzQWNxxGF01gKtXQLOjmQiS2ffyPmqog.UNjhxBB0NIVxI3hLkr8HuyQVT4qQh3R_omyIZR3dZjkg.JPEG.baddugi2001%2Foutput_1402984670.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjExMThfMTkg%2FMDAxNjY4NzczNDE5NDgw.pV86CU6d6idAI3NfizBPOrfJ4rqafuT1Pp1MnGwZaHIg.lBxKh1Ei-cTeuIjXVHJnCo7U70A9HC0wAn9ZpzFbLusg.JPEG%2FD0528B62-2033-4FDA-B9D6-48BF3481BFCF.jpeg	https://m.place.naver.com/restaurant/1060827023/home
416	435	모어	서울 성동구 둘레11길 26 1층 More	0507-1320-6529	Bar More 와인 메뉴는 자주 바뀝니다	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA5MjZfMTEx%2FMDAxNjY0MTY4MTUzMDM1.b10znA96_O6QYwvVtG0EujcyvsLSyoHBF3vfh7ZO9Osg.kkOyovEu6toEhNjjZ51wZLMClmSVttAn5wAspeYW_bkg.JPEG.wk___hong%2FIMG_1145.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjEyMTRfNjYg%2FMDAxNjcwOTcwMjMxODIy.OYYrtWKTDvEHhlgzv8RpE7EQo-GTHPcB4kMi1WJqonkg.sQQU98TJ6tLRolAyaAG33tOm5KQ-N8ZKb-uaYt2_LJ8g.JPEG%2F34A5D81C-B240-4D76-B7C0-3CE83FEC4E58.jpeg	https://m.place.naver.com/restaurant/1896026421/home
72	436	호루몬규상	서울 성동구 성수일로12길 14 1층	02-2205-0116	일본 감성을 그대로 성수, 성수동에 재현한 일본식 야끼니꾸 전문점입니다._x000D_ _x000D_ 매장 운영상황에 따라 예약 없이도 방문가능하나, 웨이팅을 많이 하셔야 하기 때문에 예약은 필수입니다._x000D_ _x000D_ 흔히 맛보기 어려운 특수부위를 위주로 판매하고 있으며_x000D_ 특히 특상 우설이 인기가 많고, 그 외에도 한정판매되는 부위도 매일 조금씩 제공되고 있습니다._x000D_ _x000D_ 요즘 가장인 기 있는 산토리 하이볼 (가쿠빈, 수이진, 짐빔)도 판매하고 있으며 다양한 일본소주들이 판매되고 있으며 잔술로도 맛 볼 수 있습니다._x000D_ _x000D_ 성수동맛집, 성수맛집, 성수역맛집, 성수술집, 성수동술집, 성수역술집, 성수핫플 로써 더 나아가겠습니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzAxMzFfMTgz%2FMDAxNjc1MTYxMDQwODkx.3K5ZXe47C4b2bkq62P-lMb6Zxb_jEsbXWawEl8YQdjIg.xK5C3oZ9F7LtQDQe6vBoAlSg-KixtGlMwlSbcTsGKH4g.JPEG.daseon1023%2Foutput_92316293.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDhfMTk0%2FMDAxNjc1ODU0ODQwNjQz.6c2bHELQo_cOwmZrHpn_p7zu32k4e3lbJGXoJMmfpegg.ry19eR9AncGeXmGxdwHbsMdBj2c6zWzyYt1wRn1xIoIg.JPEG%2FEC898457-A500-44E1-B04A-88ACAF11445E.jpeg	https://m.place.naver.com/restaurant/1724367182/home
79	437	태양각	서울 성동구 아차산로7길 19 2층	02-464-7826	고소하고 풍미가 가득한 중식은 물론 따뜻한 엄마의 정성이 담긴 한식까지 모두 즐길 수 있는 태양각(배가네 순대국)입니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAyMjdfOTMg%2FMDAxNjQ1OTYwMDMxMzU2.mVH6qIm2kt1RTG0J4X9V-KE0sJoxJ6LD3uE4MZmmeLkg.fBqr9v8nJBoD3FlivwDDb1OzdyqYX-cuekHq2d_N6TAg.JPEG.soo4978%2FIMG_4850.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjVfMTg1%2FMDAxNjc0NjIzMTYyMDk1.YNr1oRTL0zSstqMtPkz_gF3O5_xVb457lIcGbuyOtUIg.2A-Cn7L79oOimiPeXfusJ28bN4KgU6H2ET-mjQj-yX0g.JPEG%2F20230122_184251.jpg	https://m.place.naver.com/restaurant/17922502/home
126	438	중국관	서울 성동구 뚝섬로 404	정보 없음	근본이 넘치는,,, 유니짜장 맛집,, 성수 중국집 남바완 입니다,,, 행복은,,, 어디에나 있는 것,,, ^^  @azossii	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA4MDRfMjI3%2FMDAxNTk2NTQ0ODg4OTY4.5fYOkMYcRz26InvToXD7Jhktzx9HucOfmLEQsTVNn5Eg.WJZ--jojKWvU2MfY7ZyBABlyv2WiKXoargG8yuOT_MMg.JPEG.emma_fr_9394%2F20200714_181843.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDhfMjY2%2FMDAxNjc1ODU5NTc0ODkx.pxBQxmys1SbICvCN3ewKtvt8fj_DyIkW8DdeIrtCRxUg.pGQNytFud2mZlBAdFeb8JLYaPD4JSjuwI-VFYsStQ1sg.JPEG%2F7C33917C-F640-479A-AB36-8471D7C76589.jpeg	https://m.place.naver.com/restaurant/18788682/home
402	439	린 성수	서울 성동구 성수이로16길 33 201호	0507-1351-1072	와인 & 위스키 메뉴판은 매장으로 연락주세요. -콜키지정보 인원당 1만원의 charge가 있습니다. 1 테이블 당, 1병 가능합니다. 잔 파손시, 잔 교체시 추가 비용이 발생합니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzAxMTdfMjM1%2FMDAxNjczOTMyOTU4MDMz._hE_xYVs53WJPgeii6qShkDlkGKdkwP1dS6Hp4BG5Ocg.CDAtveMCI8StJe83yDTLhMU9umojseGelXtjEe34KL0g.JPEG.ingunme8318%2FIMG_7542.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMTlfMjQ3%2FMDAxNjc0MDk1MDg1ODg0.-AU2Z31GW_XDiJNE3T3qX9tp4_8XvdPb3Z_yXG7azmUg.dT4HBJOlkjjtmGykQ6WCxwaOSdCH_H1QW1VPldQ1aoQg.JPEG%2FB68AF109-C86A-4433-8905-960901CAB20F.jpeg	https://m.place.naver.com/restaurant/1602986753/home
294	440	뉴앳던 NEW AT DAWN	서울 성동구 왕십리로5길 9-20 4F	010-7567-5432	- COFFEE , CAKE , TARTE - 2인석부터 8인석까지 준비되어 있습니다. - 주차는 1분 거리 성동구민종합체육센터 주차장(5분 300원), 5분 거리 뚝섬유수지 주차장(5분 150원) 가능합니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjEyMjVfMjU3%2FMDAxNjcxOTM1MTI3NTA5.qjvz1tvCUClkK00IGJ9P0thLdrIbuyuAfWxvf-7q2Kgg.0dWQI1jrOOeGqyAFRe-TeHhvhq-E99LDkb6RHCw59gwg.JPEG.wkdwltjq%2F20221223%25A3%25DF180659.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjdfMTc0%2FMDAxNjc0ODIwMTk5ODEy.dSdY5W5xbhZ-xbRt_Sa5i5G5jufdZogkKFqd4hSwW_Mg.zbQQqFD6H7jNDaJK6750bmZ04LsxR6muVFTMWkMc6uIg.JPEG%2F44F40899-FEAD-42EE-8667-139C44AF881D.jpeg	https://m.place.naver.com/restaurant/1708592286/home
