,id,naverkeyword
2920,6007,대화하기좋아요
2921,6007,오래머무르기좋아요
2922,6007,음식이맛있어요
2923,6007,기본안주가좋아요
2924,6007,친절해요
2925,6007,오래머무르기좋아요
2926,6007,매장이청결해요
2927,6008,인테리어가멋져요
2928,6008,대화하기좋아요
2929,6008,음식이맛있어요
2930,6008,친절해요
2931,6008,매장이청결해요
2932,6008,특별한메뉴가있어요
2933,6008,술이다양해요
2934,6008,특별한메뉴가있어요
2935,6009,인테리어가멋져요
2936,6009,재료가신선해요
2937,6009,음식이맛있어요
2938,6009,가성비가좋아요
2939,6009,친절해요
2940,6009,매장이청결해요
2941,6009,특별한메뉴가있어요
2942,6009,특별한메뉴가있어요
2943,6010,인테리어가멋져요
2944,6010,음식이맛있어요
2945,6010,가성비가좋아요
2946,6010,기본안주가좋아요
2947,6010,친절해요
2948,6010,매장이청결해요
2949,6010,술이다양해요
2950,6011,인테리어가멋져요
2951,6011,오래머무르기좋아요
2952,6011,음식이맛있어요
2953,6011,친절해요
2954,6011,오래머무르기좋아요
2955,6011,화장실이깨끗해요
2956,6011,매장이청결해요
2957,6011,특별한메뉴가있어요
2958,6011,특별한메뉴가있어요
2959,4065,사진이잘나와요
2960,4065,인테리어가멋져요
2961,4065,커피가맛있어요
2962,4065,디저트가맛있어요
2963,4065,음료가맛있어요
2964,4065,친절해요
2965,4065,매장이청결해요
2966,6012,인테리어가멋져요
2967,6012,대화하기좋아요
2968,6012,음식이맛있어요
2969,6012,가성비가좋아요
2970,6012,친절해요
2971,6012,매장이청결해요
2972,6012,특별한메뉴가있어요
2973,6012,특별한메뉴가있어요
2974,6013,인테리어가멋져요
2975,6013,대화하기좋아요
2976,6013,음식이맛있어요
2977,6013,기본안주가좋아요
2978,6013,친절해요
2979,6013,특별한메뉴가있어요
2980,6013,술이다양해요
2981,6013,특별한메뉴가있어요
2982,6014,혼술하기좋아요
2983,6014,대화하기좋아요
2984,6014,단체모임하기좋아요
2985,6014,음식이맛있어요
2986,6014,기본안주가좋아요
2987,6014,친절해요
2988,6014,특별한메뉴가있어요
2989,6014,특별한메뉴가있어요
2990,6015,인테리어가멋져요
2991,6015,대화하기좋아요
2992,6015,오래머무르기좋아요
2993,6015,음식이맛있어요
2994,6015,친절해요
2995,6015,오래머무르기좋아요
2996,6015,매장이청결해요
2997,6015,술이다양해요
2998,6016,혼술하기좋아요
2999,6016,인테리어가멋져요
3000,6016,대화하기좋아요
3001,6016,음식이맛있어요
3002,6016,친절해요
3003,6016,특별한메뉴가있어요
3004,6016,술이다양해요
3005,6016,특별한메뉴가있어요
3006,6017,인테리어가멋져요
3007,6017,대화하기좋아요
3008,6017,음식이맛있어요
3009,6017,친절해요
3010,6017,매장이청결해요
3011,6017,특별한메뉴가있어요
3012,6017,술이다양해요
3013,6017,특별한메뉴가있어요
3014,6018,인테리어가멋져요
3015,6018,대화하기좋아요
3016,6018,단체모임하기좋아요
3017,6018,음식이맛있어요
3018,6018,친절해요
3019,6018,매장이청결해요
3020,6018,술이다양해요
3021,6019,인테리어가멋져요
3022,6019,대화하기좋아요
3023,6019,음식이맛있어요
3024,6019,친절해요
3025,6019,매장이청결해요
3026,6019,특별한메뉴가있어요
3027,6019,술이다양해요
3028,6019,특별한메뉴가있어요
3029,6020,인테리어가멋져요
3030,6020,대화하기좋아요
3031,6020,음식이맛있어요
3032,6020,가성비가좋아요
3033,6020,친절해요
3034,6020,매장이청결해요
3035,6020,특별한메뉴가있어요
3036,6020,특별한메뉴가있어요
3037,6021,인테리어가멋져요
3038,6021,대화하기좋아요
3039,6021,음식이맛있어요
3040,6021,친절해요
3041,6021,매장이청결해요
3042,6021,특별한메뉴가있어요
3043,6021,술이다양해요
3044,6021,특별한메뉴가있어요
3045,6022,대화하기좋아요
3046,6022,음식이맛있어요
3047,6022,가성비가좋아요
3048,6022,기본안주가좋아요
3049,6022,친절해요
3050,6022,특별한메뉴가있어요
3051,6022,술이다양해요
3052,6022,특별한메뉴가있어요
3053,6023,인테리어가멋져요
3054,6023,대화하기좋아요
3055,6023,음식이맛있어요
3056,6023,친절해요
3057,6023,매장이청결해요
3058,6023,특별한메뉴가있어요
3059,6023,술이다양해요
3060,6023,특별한메뉴가있어요
3061,6024,인테리어가멋져요
3062,6024,음식이맛있어요
3063,6024,기본안주가좋아요
3064,6024,친절해요
3065,6024,매장이청결해요
3066,6024,특별한메뉴가있어요
3067,6024,술이다양해요
3068,6024,특별한메뉴가있어요
3069,6025,인테리어가멋져요
3070,6025,대화하기좋아요
3071,6025,음악이좋아요
3072,6025,음식이맛있어요
3073,6025,친절해요
3074,6025,특별한메뉴가있어요
3075,6025,술이다양해요
3076,6025,특별한메뉴가있어요
3077,6026,대화하기좋아요
3078,6026,오래머무르기좋아요
3079,6026,음식이맛있어요
3080,6026,친절해요
3081,6026,오래머무르기좋아요
3082,6026,매장이청결해요
3083,6026,특별한메뉴가있어요
3084,6026,술이다양해요
3085,6026,특별한메뉴가있어요
3086,6027,인테리어가멋져요
3087,6027,대화하기좋아요
3088,6027,오래머무르기좋아요
3089,6027,단체모임하기좋아요
3090,6027,음식이맛있어요
3091,6027,친절해요
3092,6027,오래머무르기좋아요
3093,6027,매장이청결해요
3094,6028,인테리어가멋져요
3095,6028,대화하기좋아요
3096,6028,음식이맛있어요
3097,6028,친절해요
3098,6028,매장이청결해요
3099,6028,특별한메뉴가있어요
3100,6028,술이다양해요
3101,6028,특별한메뉴가있어요
3102,4048,인테리어가멋져요
3103,4048,대화하기좋아요
3104,4048,커피가맛있어요
3105,4048,디저트가맛있어요
3106,4048,음료가맛있어요
3107,4048,친절해요
3108,4048,매장이청결해요
3109,6029,인테리어가멋져요
3110,6029,대화하기좋아요
3111,6029,오래머무르기좋아요
3112,6029,음식이맛있어요
3113,6029,가성비가좋아요
3114,6029,친절해요
3115,6029,오래머무르기좋아요
3116,6029,특별한메뉴가있어요
3117,6029,특별한메뉴가있어요
3118,6030,인테리어가멋져요
3119,6030,대화하기좋아요
3120,6030,음식이맛있어요
3121,6030,가성비가좋아요
3122,6030,친절해요
3123,6030,특별한메뉴가있어요
3124,6030,술이다양해요
3125,6030,특별한메뉴가있어요
3126,6031,대화하기좋아요
3127,6031,오래머무르기좋아요
3128,6031,단체모임하기좋아요
3129,6031,음식이맛있어요
3130,6031,친절해요
3131,6031,오래머무르기좋아요
3132,6031,매장이청결해요
3133,6031,특별한메뉴가있어요
3134,6031,특별한메뉴가있어요
3135,6032,인테리어가멋져요
3136,6032,대화하기좋아요
3137,6032,음악이좋아요
3138,6032,음식이맛있어요
3139,6032,친절해요
3140,6032,매장이청결해요
3141,6032,특별한메뉴가있어요
3142,6032,특별한메뉴가있어요
3143,4049,사진이잘나와요
3144,4049,인테리어가멋져요
3145,4049,커피가맛있어요
3146,4049,디저트가맛있어요
3147,4049,음료가맛있어요
3148,4049,친절해요
3149,4049,매장이청결해요
3150,6033,혼술하기좋아요
3151,6033,대화하기좋아요
3152,6033,아늑해요
3153,6033,음식이맛있어요
3154,6033,기본안주가좋아요
3155,6033,친절해요
3156,6033,특별한메뉴가있어요
3157,6033,특별한메뉴가있어요
3158,4066,대화하기좋아요
3159,4066,커피가맛있어요
3160,4066,디저트가맛있어요
3161,4066,음료가맛있어요
3162,4066,친절해요
3163,4066,매장이청결해요
3164,4066,특별한메뉴가있어요
3165,4066,특별한메뉴가있어요
3166,6034,인테리어가멋져요
3167,6034,대화하기좋아요
3168,6034,음식이맛있어요
3169,6034,기본안주가좋아요
3170,6034,친절해요
3171,6034,특별한메뉴가있어요
3172,6034,술이다양해요
3173,6034,특별한메뉴가있어요
3174,6035,인테리어가멋져요
3175,6035,대화하기좋아요
3176,6035,음식이맛있어요
3177,6035,기본안주가좋아요
3178,6035,친절해요
3179,6035,특별한메뉴가있어요
3180,6035,술이다양해요
3181,6035,특별한메뉴가있어요
3182,4050,사진이잘나와요
3183,4050,인테리어가멋져요
3184,4050,커피가맛있어요
3185,4050,디저트가맛있어요
3186,4050,음료가맛있어요
3187,4050,친절해요
3188,4050,매장이청결해요
3189,6036,인테리어가멋져요
3190,6036,대화하기좋아요
3191,6036,음식이맛있어요
3192,6036,친절해요
3193,6036,매장이청결해요
3194,6036,특별한메뉴가있어요
3195,6036,술이다양해요
3196,6036,특별한메뉴가있어요
3197,6037,인테리어가멋져요
3198,6037,대화하기좋아요
3199,6037,오래머무르기좋아요
3200,6037,단체모임하기좋아요
3201,6037,음식이맛있어요
3202,6037,친절해요
3203,6037,오래머무르기좋아요
3204,6037,특별한메뉴가있어요
3205,6037,특별한메뉴가있어요
3206,6038,혼술하기좋아요
3207,6038,대화하기좋아요
3208,6038,오래머무르기좋아요
3209,6038,음식이맛있어요
3210,6038,가성비가좋아요
3211,6038,친절해요
3212,6038,오래머무르기좋아요
3213,6038,특별한메뉴가있어요
3214,6038,특별한메뉴가있어요
3215,6039,대화하기좋아요
3216,6039,음식이맛있어요
3217,6039,가성비가좋아요
3218,6039,친절해요
3219,6039,매장이청결해요
3220,6039,특별한메뉴가있어요
3221,6039,술이다양해요
3222,6039,특별한메뉴가있어요
3223,6040,인테리어가멋져요
3224,6040,재료가신선해요
3225,6040,음식이맛있어요
3226,6040,가성비가좋아요
3227,6040,친절해요
3228,6040,매장이청결해요
3229,6040,특별한메뉴가있어요
3230,6040,특별한메뉴가있어요
3231,6041,인테리어가멋져요
3232,6041,대화하기좋아요
3233,6041,오래머무르기좋아요
3234,6041,음식이맛있어요
3235,6041,친절해요
3236,6041,오래머무르기좋아요
3237,6041,매장이청결해요
3238,6041,특별한메뉴가있어요
3239,6041,특별한메뉴가있어요
3240,4000,사진이잘나와요
3241,4000,인테리어가멋져요
3242,4000,대화하기좋아요
3243,4000,뷰가좋아요
3244,4000,커피가맛있어요
3245,4000,디저트가맛있어요
3246,4000,음료가맛있어요
3247,4001,사진이잘나와요
3248,4001,인테리어가멋져요
3249,4001,커피가맛있어요
3250,4001,디저트가맛있어요
3251,4001,음료가맛있어요
3252,4001,친절해요
3253,4001,특별한메뉴가있어요
3254,4001,특별한메뉴가있어요
3255,4002,인테리어가멋져요
3256,4002,대화하기좋아요
3257,4002,커피가맛있어요
3258,4002,음료가맛있어요
3259,4002,친절해요
3260,4002,매장이청결해요
3261,4002,특별한메뉴가있어요
3262,4002,특별한메뉴가있어요
3263,4003,사진이잘나와요
3264,4003,인테리어가멋져요
3265,4003,커피가맛있어요
3266,4003,디저트가맛있어요
3267,4003,음료가맛있어요
3268,4003,친절해요
3269,4003,특별한메뉴가있어요
3270,4003,특별한메뉴가있어요
3271,4004,대화하기좋아요
3272,4004,커피가맛있어요
3273,4004,빵이맛있어요
3274,4004,친절해요
3275,4004,좌석이편해요
3276,4004,매장이청결해요
3277,4004,특별한메뉴가있어요
3278,4004,특별한메뉴가있어요
3279,4005,인테리어가멋져요
3280,4005,대화하기좋아요
3281,4005,커피가맛있어요
3282,4005,디저트가맛있어요
3283,4005,음료가맛있어요
3284,4005,친절해요
3285,4005,매장이청결해요
3286,4006,사진이잘나와요
3287,4006,인테리어가멋져요
3288,4006,커피가맛있어요
3289,4006,디저트가맛있어요
3290,4006,친절해요
3291,4006,매장이청결해요
3292,4006,특별한메뉴가있어요
3293,4006,특별한메뉴가있어요
3294,4007,인테리어가멋져요
3295,4007,대화하기좋아요
3296,4007,커피가맛있어요
3297,4007,디저트가맛있어요
3298,4007,음료가맛있어요
3299,4007,친절해요
3300,4007,특별한메뉴가있어요
3301,4007,특별한메뉴가있어요
3302,4008,사진이잘나와요
3303,4008,인테리어가멋져요
3304,4008,빵이맛있어요
3305,4008,가성비가좋아요
3306,4008,친절해요
3307,4008,매장이청결해요
3308,4008,특별한메뉴가있어요
3309,4008,특별한메뉴가있어요
3310,4009,인테리어가멋져요
3311,4009,대화하기좋아요
3312,4009,커피가맛있어요
3313,4009,빵이맛있어요
3314,4009,음료가맛있어요
3315,4009,친절해요
3316,4009,매장이청결해요
3317,4010,사진이잘나와요
3318,4010,인테리어가멋져요
3319,4010,커피가맛있어요
3320,4010,빵이맛있어요
3321,4010,친절해요
3322,4010,매장이청결해요
3323,4010,특별한메뉴가있어요
3324,4010,특별한메뉴가있어요
3325,4011,사진이잘나와요
3326,4011,인테리어가멋져요
3327,4011,커피가맛있어요
3328,4011,디저트가맛있어요
3329,4011,음료가맛있어요
3330,4011,친절해요
3331,4011,매장이청결해요
3332,4012,사진이잘나와요
3333,4012,인테리어가멋져요
3334,4012,커피가맛있어요
3335,4012,디저트가맛있어요
3336,4012,음료가맛있어요
3337,4012,매장이청결해요
3338,4012,특별한메뉴가있어요
3339,4012,특별한메뉴가있어요
3340,4013,사진이잘나와요
3341,4013,인테리어가멋져요
3342,4013,커피가맛있어요
3343,4013,디저트가맛있어요
3344,4013,음료가맛있어요
3345,4013,친절해요
3346,4013,특별한메뉴가있어요
3347,4013,특별한메뉴가있어요
3348,4014,사진이잘나와요
3349,4014,인테리어가멋져요
3350,4014,대화하기좋아요
3351,4014,커피가맛있어요
3352,4014,디저트가맛있어요
3353,4014,친절해요
3354,4014,매장이청결해요
3355,4015,인테리어가멋져요
3356,4015,커피가맛있어요
3357,4015,디저트가맛있어요
3358,4015,음료가맛있어요
3359,4015,친절해요
3360,4015,매장이청결해요
3361,4015,특별한메뉴가있어요
3362,4015,특별한메뉴가있어요
3363,4016,사진이잘나와요
3364,4016,인테리어가멋져요
3365,4016,커피가맛있어요
3366,4016,디저트가맛있어요
3367,4016,음료가맛있어요
3368,4016,친절해요
3369,4016,특별한메뉴가있어요
3370,4016,특별한메뉴가있어요
3371,4017,커피가맛있어요
3372,4017,빵이맛있어요
3373,4017,음료가맛있어요
3374,4017,가성비가좋아요
3375,4017,친절해요
3376,4017,매장이청결해요
3377,4017,특별한메뉴가있어요
3378,4017,특별한메뉴가있어요
3379,4018,인테리어가멋져요
3380,4018,커피가맛있어요
3381,4018,디저트가맛있어요
3382,4018,음료가맛있어요
3383,4018,친절해요
3384,4018,매장이청결해요
3385,4018,특별한메뉴가있어요
3386,4018,특별한메뉴가있어요
3387,4019,인테리어가멋져요
3388,4019,커피가맛있어요
3389,4019,빵이맛있어요
3390,4019,가성비가좋아요
3391,4019,친절해요
3392,4019,매장이청결해요
3393,4019,특별한메뉴가있어요
3394,4019,특별한메뉴가있어요
3395,4020,사진이잘나와요
3396,4020,커피가맛있어요
3397,4020,디저트가맛있어요
3398,4020,음료가맛있어요
3399,4020,친절해요
3400,4020,매장이청결해요
3401,4020,특별한메뉴가있어요
3402,4020,특별한메뉴가있어요
3403,4021,인테리어가멋져요
3404,4021,대화하기좋아요
3405,4021,커피가맛있어요
3406,4021,디저트가맛있어요
3407,4021,음료가맛있어요
3408,4021,친절해요
3409,4021,매장이청결해요
3410,4022,사진이잘나와요
3411,4022,인테리어가멋져요
3412,4022,커피가맛있어요
3413,4022,빵이맛있어요
3414,4022,친절해요
3415,4022,매장이청결해요
3416,4022,특별한메뉴가있어요
3417,4022,특별한메뉴가있어요
3418,4023,사진이잘나와요
3419,4023,인테리어가멋져요
3420,4023,커피가맛있어요
3421,4023,디저트가맛있어요
3422,4023,음료가맛있어요
3423,4023,친절해요
3424,4023,특별한메뉴가있어요
3425,4023,특별한메뉴가있어요
3426,4024,인테리어가멋져요
3427,4024,대화하기좋아요
3428,4024,커피가맛있어요
3429,4024,음료가맛있어요
3430,4024,친절해요
3431,4024,좌석이편해요
3432,4024,특별한메뉴가있어요
3433,4024,특별한메뉴가있어요
3434,4025,사진이잘나와요
3435,4025,인테리어가멋져요
3436,4025,커피가맛있어요
3437,4025,디저트가맛있어요
3438,4025,음료가맛있어요
3439,4025,친절해요
3440,4025,매장이청결해요
3441,4026,인테리어가멋져요
3442,4026,대화하기좋아요
3443,4026,커피가맛있어요
3444,4026,디저트가맛있어요
3445,4026,음료가맛있어요
3446,4026,친절해요
3447,4026,매장이청결해요
3448,4027,사진이잘나와요
3449,4027,인테리어가멋져요
3450,4027,커피가맛있어요
3451,4027,디저트가맛있어요
3452,4027,음료가맛있어요
3453,4027,친절해요
3454,4027,매장이청결해요
3455,4028,집중하기좋아요
3456,4028,인테리어가멋져요
3457,4028,대화하기좋아요
3458,4028,커피가맛있어요
3459,4028,디저트가맛있어요
3460,4028,음료가맛있어요
3461,4028,매장이청결해요
3462,4029,사진이잘나와요
3463,4029,인테리어가멋져요
3464,4029,커피가맛있어요
3465,4029,빵이맛있어요
3466,4029,음료가맛있어요
3467,4029,친절해요
3468,4029,특별한메뉴가있어요
3469,4029,특별한메뉴가있어요
3470,4030,사진이잘나와요
3471,4030,인테리어가멋져요
3472,4030,뷰가좋아요
3473,4030,커피가맛있어요
3474,4030,디저트가맛있어요
3475,4030,음료가맛있어요
3476,4030,매장이청결해요
3477,4031,인테리어가멋져요
3478,4031,커피가맛있어요
3479,4031,디저트가맛있어요
3480,4031,음료가맛있어요
3481,4031,친절해요
3482,4031,매장이청결해요
3483,4031,특별한메뉴가있어요
3484,4031,특별한메뉴가있어요
3485,4032,인테리어가멋져요
3486,4032,커피가맛있어요
3487,4032,디저트가맛있어요
3488,4032,음료가맛있어요
3489,4032,친절해요
3490,4032,매장이청결해요
3491,4032,특별한메뉴가있어요
3492,4032,특별한메뉴가있어요
3493,4033,인테리어가멋져요
3494,4033,대화하기좋아요
3495,4033,커피가맛있어요
3496,4033,디저트가맛있어요
3497,4033,음료가맛있어요
3498,4033,친절해요
3499,4033,특별한메뉴가있어요
3500,4033,특별한메뉴가있어요
3501,4034,뷰가좋아요
3502,4034,인테리어가멋져요
3503,4034,커피가맛있어요
3504,4034,디저트가맛있어요
3505,4034,음료가맛있어요
3506,4034,친절해요
3507,4034,특별한메뉴가있어요
3508,4034,특별한메뉴가있어요
3509,4035,인테리어가멋져요
3510,4035,커피가맛있어요
3511,4035,디저트가맛있어요
3512,4035,친절해요
3513,4035,매장이청결해요
3514,4035,특별한메뉴가있어요
3515,4035,특별한메뉴가있어요
3516,4036,인테리어가멋져요
3517,4036,대화하기좋아요
3518,4036,커피가맛있어요
3519,4036,디저트가맛있어요
3520,4036,음료가맛있어요
3521,4036,친절해요
3522,4036,매장이청결해요
3523,4037,사진이잘나와요
3524,4037,인테리어가멋져요
3525,4037,디저트가맛있어요
3526,4037,음료가맛있어요
3527,4037,친절해요
3528,4037,매장이청결해요
3529,4037,특별한메뉴가있어요
3530,4037,특별한메뉴가있어요
3531,4038,인테리어가멋져요
3532,4038,커피가맛있어요
3533,4038,디저트가맛있어요
3534,4038,음료가맛있어요
3535,4038,친절해요
3536,4038,매장이청결해요
3537,4038,특별한메뉴가있어요
3538,4038,특별한메뉴가있어요
3539,4039,뷰가좋아요
3540,4039,인테리어가멋져요
3541,4039,대화하기좋아요
3542,4039,커피가맛있어요
3543,4039,음료가맛있어요
3544,4039,친절해요
3545,4039,매장이청결해요
3546,4040,사진이잘나와요
3547,4040,인테리어가멋져요
3548,4040,대화하기좋아요
3549,4040,커피가맛있어요
3550,4040,음료가맛있어요
3551,4040,친절해요
3552,4040,특별한메뉴가있어요
3553,4040,특별한메뉴가있어요
3554,4041,사진이잘나와요
3555,4041,인테리어가멋져요
3556,4041,대화하기좋아요
3557,4041,커피가맛있어요
3558,4041,디저트가맛있어요
3559,4041,음료가맛있어요
3560,4041,매장이청결해요
3561,4042,인테리어가멋져요
3562,4042,대화하기좋아요
3563,4042,커피가맛있어요
3564,4042,디저트가맛있어요
3565,4042,음료가맛있어요
3566,4042,친절해요
3567,4042,특별한메뉴가있어요
3568,4042,특별한메뉴가있어요
3569,4043,사진이잘나와요
3570,4043,인테리어가멋져요
3571,4043,커피가맛있어요
3572,4043,디저트가맛있어요
3573,4043,음료가맛있어요
3574,4043,매장이청결해요
3575,4043,특별한메뉴가있어요
3576,4043,특별한메뉴가있어요
3577,4044,인테리어가멋져요
3578,4044,대화하기좋아요
3579,4044,커피가맛있어요
3580,4044,디저트가맛있어요
3581,4044,음료가맛있어요
3582,4044,좌석이편해요
3583,4044,매장이청결해요
3584,4045,인테리어가멋져요
3585,4045,커피가맛있어요
3586,4045,디저트가맛있어요
3587,4045,음료가맛있어요
3588,4045,친절해요
3589,4045,매장이청결해요
3590,4045,특별한메뉴가있어요
3591,4045,특별한메뉴가있어요
3592,4046,뷰가좋아요
3593,4046,인테리어가멋져요
3594,4046,대화하기좋아요
3595,4046,차가맛있어요
3596,4046,친절해요
3597,4046,매장이청결해요
3598,4046,특별한메뉴가있어요
3599,4046,특별한메뉴가있어요
3600,4047,사진이잘나와요
3601,4047,인테리어가멋져요
3602,4047,커피가맛있어요
3603,4047,디저트가맛있어요
3604,4047,음료가맛있어요
3605,4047,친절해요
3606,4047,특별한메뉴가있어요
3607,4047,특별한메뉴가있어요
3608,2000,혼밥하기좋아요
3609,2000,인테리어가멋져요
3610,2000,매장이넓어요
3611,2000,재료가신선해요
3612,2000,음식이맛있어요
3613,2000,친절해요
3614,2000,매장이넓어요
3615,2000,특별한메뉴가있어요
3616,2000,특별한메뉴가있어요
3617,2001,인테리어가멋져요
3618,2001,매장이넓어요
3619,2001,재료가신선해요
3620,2001,음식이맛있어요
3621,2001,친절해요
3622,2001,매장이넓어요
3623,2001,매장이청결해요
3624,2001,특별한메뉴가있어요
3625,2001,특별한메뉴가있어요
3626,2002,혼밥하기좋아요
3627,2002,인테리어가멋져요
3628,2002,재료가신선해요
3629,2002,음식이맛있어요
3630,2002,친절해요
3631,2002,매장이청결해요
3632,2002,특별한메뉴가있어요
3633,2002,특별한메뉴가있어요
3634,2003,인테리어가멋져요
3635,2003,특별한날가기좋아요
3636,2003,재료가신선해요
3637,2003,음식이맛있어요
3638,2003,친절해요
3639,2003,매장이청결해요
3640,2003,특별한메뉴가있어요
3641,2003,특별한메뉴가있어요
3642,2004,혼밥하기좋아요
3643,2004,인테리어가멋져요
3644,2004,재료가신선해요
3645,2004,음식이맛있어요
3646,2004,친절해요
3647,2004,매장이청결해요
3648,2004,특별한메뉴가있어요
3649,2004,특별한메뉴가있어요
3650,2005,특별한날가기좋아요
3651,2005,재료가신선해요
3652,2005,음식이맛있어요
3653,2005,가성비가좋아요
3654,2005,친절해요
3655,2005,매장이청결해요
3656,2005,특별한메뉴가있어요
3657,2005,특별한메뉴가있어요
3658,2006,단체모임하기좋아요
3659,2006,재료가신선해요
3660,2006,음식이맛있어요
3661,2006,양이많아요
3662,2006,가성비가좋아요
3663,2006,친절해요
3664,2006,특별한메뉴가있어요
3665,2006,특별한메뉴가있어요
3666,2007,혼밥하기좋아요
3667,2007,재료가신선해요
3668,2007,음식이맛있어요
3669,2007,양이많아요
3670,2007,가성비가좋아요
3671,2007,친절해요
3672,2007,매장이청결해요
3673,2008,혼밥하기좋아요
3674,2008,인테리어가멋져요
3675,2008,재료가신선해요
3676,2008,음식이맛있어요
3677,2008,친절해요
3678,2008,매장이청결해요
3679,2008,특별한메뉴가있어요
3680,2008,특별한메뉴가있어요
3681,2009,혼밥하기좋아요
3682,2009,인테리어가멋져요
3683,2009,재료가신선해요
3684,2009,음식이맛있어요
3685,2009,친절해요
3686,2009,매장이청결해요
3687,2009,특별한메뉴가있어요
3688,2009,특별한메뉴가있어요
3689,2010,인테리어가멋져요
3690,2010,매장이넓어요
3691,2010,재료가신선해요
3692,2010,음식이맛있어요
3693,2010,친절해요
3694,2010,매장이넓어요
3695,2010,매장이청결해요
3696,2010,특별한메뉴가있어요
3697,2010,특별한메뉴가있어요
3698,2011,인테리어가멋져요
3699,2011,특별한날가기좋아요
3700,2011,재료가신선해요
3701,2011,음식이맛있어요
3702,2011,친절해요
3703,2011,매장이청결해요
3704,2011,특별한메뉴가있어요
3705,2011,특별한메뉴가있어요
3706,2012,인테리어가멋져요
3707,2012,특별한날가기좋아요
3708,2012,재료가신선해요
3709,2012,음식이맛있어요
3710,2012,친절해요
3711,2012,매장이청결해요
3712,2012,특별한메뉴가있어요
3713,2012,특별한메뉴가있어요
3714,2013,인테리어가멋져요
3715,2013,특별한날가기좋아요
3716,2013,재료가신선해요
3717,2013,음식이맛있어요
3718,2013,친절해요
3719,2013,매장이청결해요
3720,2013,특별한메뉴가있어요
3721,2013,특별한메뉴가있어요
3722,2014,인테리어가멋져요
3723,2014,재료가신선해요
3724,2014,음식이맛있어요
3725,2014,양이많아요
3726,2014,친절해요
3727,2014,매장이청결해요
3728,2014,특별한메뉴가있어요
3729,2014,특별한메뉴가있어요
3730,2015,혼밥하기좋아요
3731,2015,인테리어가멋져요
3732,2015,재료가신선해요
3733,2015,음식이맛있어요
3734,2015,친절해요
3735,2015,매장이청결해요
3736,2015,특별한메뉴가있어요
3737,2015,특별한메뉴가있어요
3738,2016,재료가신선해요
3739,2016,음식이맛있어요
3740,2016,양이많아요
3741,2016,가성비가좋아요
3742,2016,친절해요
3743,2016,매장이청결해요
3744,2016,특별한메뉴가있어요
3745,2016,특별한메뉴가있어요
3746,2017,혼밥하기좋아요
3747,2017,인테리어가멋져요
3748,2017,음식이맛있어요
3749,2017,양이많아요
3750,2017,친절해요
3751,2017,매장이청결해요
3752,2017,특별한메뉴가있어요
3753,2017,특별한메뉴가있어요
3754,2018,혼밥하기좋아요
3755,2018,재료가신선해요
3756,2018,음식이맛있어요
3757,2018,양이많아요
3758,2018,친절해요
3759,2018,매장이청결해요
3760,2018,특별한메뉴가있어요
3761,2018,특별한메뉴가있어요
3762,2019,혼밥하기좋아요
3763,2019,재료가신선해요
3764,2019,음식이맛있어요
3765,2019,양이많아요
3766,2019,친절해요
3767,2019,매장이청결해요
3768,2019,특별한메뉴가있어요
3769,2019,특별한메뉴가있어요
3770,2020,혼밥하기좋아요
3771,2020,인테리어가멋져요
3772,2020,재료가신선해요
3773,2020,음식이맛있어요
3774,2020,친절해요
3775,2020,매장이청결해요
3776,2020,특별한메뉴가있어요
3777,2020,특별한메뉴가있어요
3778,2021,매장이넓어요
3779,2021,재료가신선해요
3780,2021,음식이맛있어요
3781,2021,양이많아요
3782,2021,친절해요
3783,2021,매장이넓어요
3784,2021,매장이청결해요
3785,2021,특별한메뉴가있어요
3786,2021,특별한메뉴가있어요
3787,2022,인테리어가멋져요
3788,2022,재료가신선해요
3789,2022,음식이맛있어요
3790,2022,양이많아요
3791,2022,친절해요
3792,2022,매장이청결해요
3793,2022,특별한메뉴가있어요
3794,2022,특별한메뉴가있어요
3795,2023,인테리어가멋져요
3796,2023,재료가신선해요
3797,2023,음식이맛있어요
3798,2023,양이많아요
3799,2023,친절해요
3800,2023,매장이청결해요
3801,2023,특별한메뉴가있어요
3802,2023,특별한메뉴가있어요
3803,2024,혼밥하기좋아요
3804,2024,인테리어가멋져요
3805,2024,재료가신선해요
3806,2024,음식이맛있어요
3807,2024,친절해요
3808,2024,매장이청결해요
3809,2024,특별한메뉴가있어요
3810,2024,특별한메뉴가있어요
3811,2025,혼밥하기좋아요
3812,2025,재료가신선해요
3813,2025,음식이맛있어요
3814,2025,양이많아요
3815,2025,친절해요
3816,2025,매장이청결해요
3817,2025,특별한메뉴가있어요
3818,2025,특별한메뉴가있어요
3819,2026,혼밥하기좋아요
3820,2026,음식이맛있어요
3821,2026,양이많아요
3822,2026,가성비가좋아요
3823,2026,친절해요
3824,2026,매장이청결해요
3825,2026,특별한메뉴가있어요
3826,2026,특별한메뉴가있어요
3827,2027,혼밥하기좋아요
3828,2027,인테리어가멋져요
3829,2027,재료가신선해요
3830,2027,음식이맛있어요
3831,2027,친절해요
3832,2027,매장이청결해요
3833,2027,특별한메뉴가있어요
3834,2027,특별한메뉴가있어요
3835,2028,인테리어가멋져요
3836,2028,매장이넓어요
3837,2028,재료가신선해요
3838,2028,음식이맛있어요
3839,2028,친절해요
3840,2028,매장이넓어요
3841,2028,매장이청결해요
3842,2028,특별한메뉴가있어요
